Title,Date,Medium,Artist ID
Moon Worshipper,1955.0,"Aquatint, drypoint, and roulette",730.0
Le Lit Gros Édredon (with lips),1997.0,"Etching, aquatint, drypoint, engraving, and roulette",710.0
In the Ozarks,1938.0,Lithograph,483.0
August (Août),1951.0,Engraving and aquatint,57.0
"Arp: Behaarte Herzen 1923-26, Könige vor der Sintflut",1948.0,Woodcuts,11.0
Bathers,1952.0,Lithograph,942.0
Kayon,1951.0,Lithograph,186.0
Jane Reed and Dora Hunt,1950.0,Lithograph,998.0
Head of a Woman (Cabeza de Mujer),1947.0,Lithograph,212.0
Italian Landscape,1953.0,Woodcut,143.0
"""THE TICKET PUNCHER DREAMS OF CONFETTI!""",1952.0,"Lithograph, printed in black",246.0
Ship Dock,1953.0,Screenprint,24.0
Man on the Shore (Mann am Strand),1981.0,Drypoint,366.0
Puppet,1950.0,Etching and aquatint,246.0
Two Little Fishes and Five Loaves of Bread,1947.0,Aquatint and etching,313.0
LES RIDICULES,1953.0,"Etching, printed in black",246.0
Family of Three,1952.0,Lithograph,337.0
Female Nude on Kitchen Stool (unpublished seventh state),1979.0,Linoleum cut,366.0
Stick Man,1983.0,Lithograph,682.0
Life Raft,1983.0,Etching and carborundum,689.0
Theorem of Verwey,1941.0,Lithograph,539.0
"Mink, Frontal, with Elaborate Coiffure (Mink von vorn mit grosser Frisur)",1913.0,Drypoint,429.0
R(superscript 3) from the series Where R=Ryoanji,1983.0,Drypoint,912.0
Thistles,1952.0,Lithograph,855.0
"Street II, Female Head (Strasse II, Frauenkopf)",1916.0,Drypoint,429.0
SELF PORTRAIT,1879.0,"Lithograph, printed in black",945.0
Two Seated Figures,1953.0,Lithograph,942.0
1. Woman with Fish (Frau mit Fisch) 2. Composition (Komposition) from the illustrated book Max Beckmann,1948.0,Two lithographs,429.0
TOWN BY A RIVER,1894.0,"Lithograph, printed in black",945.0
THEATRE,1950.0,"Lithograph, printed in black",942.0
SAINT GEORGE AND THE DRAGON,1953.0,"Woodcut, printed in black",493.0
Pin-Up 25. The Feeling Between Fingertips. (Aufsteller 25. Das Gefühl zwischen Fingerkuppen.) from the portfolio Graphics of Capitalist Realism (Grafik des Kapitalistischen Realismus),1967.0,Screenprint with four seed packets from a portfolio of six screenprints by various artists,760.0
Mother and Child,1948.0,Wood engraving,313.0
(Two figures),1946.0,"Woodcut, printed in black",426.0
Car Crash,1981.0,Woodcut,689.0
Stones for a Wall (1) from Stones for a Wall,1977.0,One from a series of ten lithographs,53.0
Notes,1994.0,"Etching, drypoint, and lift-ground aquatint",888.0
"A Flower in the Forest, from the portfolio by various artists, The Geldzahler Portfolio",1998.0,Lithograph,710.0
Duo K,1958.0,Inkless intaglio,97.0
FN/GD,1964.0,Screenprint,137.0
"A H Q, & !",1964.0,"Serigraph, printed in color",980.0
Space Knob from Locations,1969.0,Redwood,19.0
Six Rooms,1993.0,Photolithograph on six sheets,304.0
Standing Male Nude with Glasses (Stehender männlicher Akt mit Brille),1919.0,Drypoint,429.0
Dead Bull (Toro Mort),1990.0,Lithograph,329.0
Enigmatic Eye I (Ojo Enigmatico I),1969.0,Lithograph,52.0
The Liseuse,1939.0,"Woodcut, with hand additions",710.0
THE SEVEN SACRAMENTS,1952.0,"Woodcut, printed in black",313.0
Youth,1941.0,"Etching, drypoint, and aquatint",710.0
Enfant,1951.0,Lithograph,342.0
BAS-RELIEF,,"Etching, printed in color",2.0
Smoke Rings (Rondelles de fumée),1960.0,Lithograph,922.0
""" 5X 0 """,1964.0,Inkless intaglio,653.0
Lunar View (Aspect lunaire),1961.0,Aquatint,922.0
Orpheus,1951.0,Woodcuts,635.0
Snow-Plough (Chasse-neige),1963.0,Lithograph,922.0
No (1),1973.0,Photostat,710.0
The Red Sun (Le soleil rouge),1965.0,Lithograph,922.0
Encircled,1933.0,Woodcut,97.0
Variants,1942.0,Drypoint,97.0
"Variations on a Theme of  ""Callery-Léger""",1955.0,Screenprint,926.0
Fourth Quartet from the series Four Color Quartets,1990.0,Four lithographs,625.0
Program for La Dernière Croisade (The Last Crusade),1896.0,Lithograph,665.0
Study of a Nude (Etude de nu),1907.0,Etching,744.0
A Little America,1992.0,Woodcut and lithograph,845.0
City Dwellers,1949.0,Etching,199.0
Flag,1986.0,Lithograph,221.0
Patricia Hearst: A Thru Z,1990.0,Portfolio of twenty-six screenprints,64.0
Io,1944.0,Lithograph,744.0
Sailors from an untitled portfolio,1972.0,Screenprint,19.0
Food For Thought,1977.0,Offset lithograph with stamp and grease spot,540.0
Swinbrook Meadows,1980.0,Aquatint,55.0
Untitled,1978.0,Etching,352.0
The Old Man and the Sea,1987.0,Portfolio of ten etchings and four screenprints,449.0
Lucian Freud,1981.0,Etching and aquatint,240.0
Golden Gate Bridge from Reflected San Francisco Beauty Spots,1979.0,Etching and aquatint,397.0
The Blind and Total Obedience of the Parallel (La Cieca e Totale Obbedienza della Parallela),1987.0,Screenprint,630.0
Untitled from Eagle (Adler),1974.0,"One etching, aquatint, and drypoint from a portfolio of six woodcuts (four with paint additions; including covers), four etchings on chine collé (two with drypoint, one with aquatint and drypoint), and three wood engravings",366.0
Untitled #5 (Ivory Field),1985.0,Etching and aquatint,771.0
They Were All Closed,1962.0,Etching and aquatint,488.0
(Untitled),1932.0,Lithograph,461.0
The Farm,1940.0,Lithograph,710.0
The Atomic Alphabet,1980.0,Etching with watercolor additions,871.0
30 Drawings by Thoreau from Merce Cunningham Portfolio,1974.0,"Screenprint from a portfolio of three screenprints, one lithograph, one lithograph and screenprint, one embossing with stencil, and one die-cut",912.0
Framed/Exploded/Defaced,1978.0,Twenty-five aquatints,873.0
Self-Portrait: Tattooed Man,1981.0,Etching and drypoint,259.0
Carouse (Gelage),1925.0,Drypoint,429.0
#1 from an untitled series,1974.0,"Serigraph, printed in color",444.0
No. 30 from Changes + Disappearances,1982.0,"Drypoint, engraving, and aquatint",912.0
FIGURE IV from the portfolio 12 BLUE-PRINTS,1932.0,Blueprint,323.0
Le Salon d'Automne,1912.0,Lithograph,665.0
Untitled,1967.0,"Verifax collage in four sections, with transfer type additions",505.0
Bad,1988.0,Screenprint,551.0
Untitled,1974.0,Lithograph,871.0
Untitled from the series Work for the Blind,1985.0,Offset lithograph with embossing,608.0
During the War: Shortage of Food in Easton,1942.0,Woodcut,710.0
Man on a Pier,1954.0,Mezzotint,85.0
Thompson Street,1948.0,"Etching, engraving, and monotype, with selective wiping",710.0
Cherokee,1991.0,"Aquatint, drypoint and etching",19.0
Graceland Mansions,1979.0,Drypoint,357.0
Reply to Stanley Hayter,1996.0,Lithograph,710.0
Screen from American Abstract Artists 60th Anniversary Print Portfolio,1997.0,One from a portfolio of forty lithographs,61.0
Concentric II from American Abstract Artists 60th Anniversary Print Portfolio,1997.0,One from a portfolio of forty lithographs,200.0
Duluth from American Abstract Artists 60th Anniversary Print Portfolio,1997.0,One from a portfolio of forty lithographs,342.0
CRASH,1984.0,"Photoetching, aquatint and embossing, printed in color",53.0
Portrait of Germaine Richier,1950.0,Lithograph,149.0
Untitled (Fish),1985.0,Screenprint,393.0
Fear No Evil,1991.0,Lithograph,811.0
Open Door - Milada,1979.0,"Drypoint, mezzotint, engraving and brushed cooper plate",158.0
New York Subway Poster,1983.0,Lithograph and screenprint,540.0
Mayor La Guardia,1934.0,Lithograph,273.0
FIGURE (small),1940.0,"Screenprint, printed in color",586.0
Self Portrait,1932.0,Lithograph,553.0
Book,1987.0,Multiple of wood and formica,19.0
Early Morning,1933.0,Lithograph,798.0
INTERIOR,1929.0,"Lithograph, printed in black",502.0
COUTERMARSH'S SAW RIG,1944.0,"Woodcut, printed in black",721.0
CALAVERAS VACILADORAS DE LA GUERRA,1940.0,"Zinc relief etchings, lithographs and linoleum cuts, printed in black, letterpress interspersed",101.0
Favorite Objects,1998.0,Portfolio of 264 color Xeroxes,649.0
"Here We Stand United, We of Today and We of Yesterday...(Aqui estamos todos, los de hoy y los de ayer...)",1943.0,Lithograph,186.0
Variations on a Doll's Game,1950.0,Lithograph,452.0
"On the First, Second and Third Floor",1979.0,Etching,831.0
OCTOBER,1888.0,Color lithograph,574.0
Boxwoods,1945.0,"Etching, with hand additions",710.0
Sixth Stone III,1964.0,Lithograph,670.0
Still Life (Nature morte),1926.0,Lithograph,744.0
Flemish Interior,1856.0,Etching,767.0
"Woman in Black, second state",1975.0,Etching,100.0
The Hunter Surprised by Death,1857.0,Etching,767.0
The Comedy of Death,1854.0,Lithograph,767.0
Wheel of Writing,1985.0,Etching with rubber stamp and collage,107.0
"Thou Shalt Not Commit Adultery, plate VII from the portfolio The Ten Commandments",1987.0,Lithograph with collage additions,53.0
Radierung 1932,1949.0,Portfolio of nine etchings with aquatint,381.0
Title page for La Revue Fantasiste,1861.0,Etching and roulette,767.0
The Illusionist,1977.0,Etching and aquatint,12.0
Elise Laughing,1895.0,Lithograph,990.0
Objects,1986.0,Portfolio of eight aquatints,280.0
Sally with Beret,1939.0,Drypoint,250.0
Untitled,1974.0,Engraving,710.0
Good-Bye (Au Revoir),1984.0,Lithograph,329.0
Oppression III,1987.0,Screenprint,259.0
Whitney Murders,1978.0,Relief,710.0
Untitled,1983.0,"Etching, aquatint and drypoint",625.0
First Quartet,1988.0,Aquatint,625.0
The Holy Family,1868.0,Lithograph,767.0
gulo borealis from En Bloc,1969.0,"Pen and pencil on paper and one blank sheet, in plastic sleeve",540.0
Iron Point,1985.0,Aquatint,625.0
Rocky Landscape (Paysage Rocheux),1880.0,Etching,767.0
My Dream,1883.0,Etching,767.0
Rainbow Over U.S.A.,1970.0,Intaglio from found elements,794.0
The Mountain Lake,1840.0,Etching,767.0
Envelopes,1984.0,Lithograph,866.0
Untitled from the Rubber Stamp Portfolio,1976.0,One from a portfolio of thirteen rubber stamps,174.0
Untitled from the Rubber Stamp Portfolio,1976.0,One from a portfolio of thirteen rubber stamps,19.0
1000 Placements from the Rubber Stamp Portfolio,1977.0,One from a portfolio of thirteen rubber stamps,873.0
City Dwellers,1950.0,Lithograph,199.0
Flocked Horizontal,1976.0,Screenprint with flocking,519.0
Adapted,1944.0,Woodcut,97.0
Diptic,1934.0,Woodcut,97.0
Display Boards for Instruction I and II (Schautafeln für den Unterricht),1971.0,"Multiple of photograph, pen and ink, zinc plate, and sulphur in two parts",540.0
In the Fifth Season,1983.0,Woodcut,145.0
Fur Coat Front and Back,1976.0,Set of two lithographs,753.0
Untitled,1983.0,Screenprint on canvas,370.0
Chicken (Gallo),1962.0,Woodcut,112.0
Wav(er)ing Flag,1990.0,Lithograph on six sheets,53.0
General Nuke,1986.0,Lithograph,1.0
#8 No,1965.0,Screenprint with collage addition,255.0
Composition (Nature morte I),1911.0,Drypoint and etching,744.0
Untitled from SEVEN LITHOGRAPHS,1920.0,Lithograph,292.0
Untitled from The Atelier Project,1986.0,,670.0
Untitled from The Atelier Project,1986.0,,689.0
Toi at Moi,1963.0,Lithograph,203.0
(Untitled?),,Lithograph,890.0
Moon Night,1951.0,Etching and aquatint,10.0
Three blocks from the woodcut AT PLAY,1929.0,Wood block,313.0
Washington Bridge,1966.0,Screenprint on canvas,890.0
Turkish Jew,1953.0,Woodcut,252.0
GROUP,1963.0,"Woodcut, printed in black",316.0
Emptiness on Emptiness,1965.0,"Woodcut with molded polyester areas, relief and intaglio, printed in color
Woodcut, printed on plaster bandage (artist's medium, see letter in artist's file)",934.0
Portrait of Max Beckmann,1951.0,Woodcut,334.0
Ramona Lives her Life (Ramona Vive Su Vida),1963.0,"Collage and engraving, relief printed in black",517.0
Traveling Death (Wandernder Tod),1923.0,Lithograph,335.0
David and Bathsheba (David und Bathseba),1911.0,Lithograph,429.0
PORTFOLIO: SEVEN ETCHINGS,,Etchings,13.0
"A TIME OF WAR, AND A TIME OF PEACE",1947.0,"Engraving and aquatint, printed in black and lithograph, printed in color",484.0
BLIND SUBWAY MINSTREL: HARMONICA PLAYER,1955.0,Monotype,794.0
Still Life,1964.0,Etching and roulette,905.0
The Grooming of Narcissus,1974.0,"Portfolio of three screenprints, 1 collage",111.0
Untitled,1984.0,Silkscreen,269.0
"Square and Circles of Which Three Are Cut, RED-BLACK",1976.0,Woodcut,890.0
Jumping Figure,1982.0,Linoleum cut,366.0
Pond Lilies,1971.0,Lithograph,408.0
Black Dice,1982.0,"Portfolio of nine etching, drypoint, aquatint, and photo-etchings",304.0
on the road III,1981.0,Lithograph,634.0
Tower-Picture,1982.0,Lithograph,634.0
CUERNAVACA,1950.0,"Lithograph, printed in black",867.0
Untitled,1982.0,Woodcut,845.0
Multiplex A,1947.0,Woodcut,97.0
Portrait of Mlle. Moréno of the Comédie Française,1897.0,Lithograph with chine collé,138.0
Ulrikus Street in Hamburg (Ulrikusstrasse in Hamburg),1912.0,Lithograph,429.0
Lagache Sale,1971.0,Lithograph,107.0
Chula Vista I,1981.0,Lithograph,108.0
Chula Vista Cirrus,1982.0,"Lithograph with gouache, pastel and glitter additions",108.0
Untitled,1970.0,Rubber stamp,174.0
In the Garden #118,1982.0,Screenprint,357.0
The Cornfield,1951.0,Etching and engraving,801.0
Papyrus,1961.0,Etching,218.0
Cassandra,1952.0,Lithograph,900.0
Third Stone,1963.0,Lithograph,670.0
The Call,1894.0,Lithograph,990.0
Alice Through the Looking Glass,1972.0,Portfolio of eight screenprints,592.0
Study for An Untitled Print (White on Black),1979.0,Lithograph,670.0
Still Life,1944.0,Lithograph,987.0
Title page from Octet,1969.0,One from a suite of ten lithographs,198.0
An Untitled Print,1981.0,Lithograph,670.0
Odalisque,1982.0,Screenprint,59.0
Composition,1947.0,"Lithograph, with hand additions",392.0
St. Germain,1938.0,Lithograph,710.0
THE GREAT MACHINE (La Gran Máquina),1969.0,"Lithograph, printed in black and white",819.0
Despair and Hope II (Hoffnung und Verzweiflung II),1931.0,Lithograph,335.0
Night-watch (Trois quart de veille),1977.0,Lithograph,107.0
Interior #1,1977.0,Etching,19.0
Red Mask,1983.0,Photoetching with embossing,53.0
Take One,1985.0,Stencil,153.0
The Horse,1976.0,Lithograph,922.0
No Teeth,1989.0,"Photolithograph, with photolithograph die-cut collage and watercolor additions on six sheets",236.0
Untitled,1978.0,Monoprint,344.0
Dutch Landscape,1973.0,"Lithograph, offset printed",704.0
Untitled,1979.0,Monoprint,344.0
Museum–Museum,1972.0,Two screenprints,795.0
Untitled,1981.0,Monoprint,344.0
Painting Version 1-90,1976.0,Oil paint and butter on paper with torn hole,540.0
Iphigenia/Titus Andronicus,1984.0,Photographic negatives stamped with brown paint between glass plates in iron frame,540.0
Vampir (Vampire) from an untitled series,1989.0,Lithograph,802.0
Composition,1925.0,Lithograph,392.0
"Untitled 6 from the portfolio ""NO!"" SAYS THE SIGNIFIED",1974.0,"Lithograph, printed in color",207.0
The Fairytale (Das Märchen),1916.0,Woodcut,940.0
"Head of a Girl, Full Face (Mädchenkopf, en face)",,Lithograph with watercolor additions,40.0
Seated Harlequin (Sitzender Harlekin),1922.0,Woodcut,940.0
Composition,1943.0,"Monoprint, printer's inks on paper applied with moveable forms",531.0
Self-Portrait II (Selbstbildnis II),1928.0,Lithograph,335.0
Pigs in Front of the Sty (Schweine vor dem Stall),1917.0,Woodcut,940.0
Peasants Strolling (Bauerngang),1918.0,Woodcut,940.0
Portrait of Streseman From Life,1928.0,"Drypoint, roulette, and etching",384.0
Misunderstandings (A theory of photography) from Artists & Photographs,1970.0,Ten offset cards and envelope from a portfolio of nineteen printed objects,625.0
"THE SICK MOTHER, OR BREAKFAST",1889.0,"Etching and drypoint, printed in brownish black ink",533.0
"ON THE CLYDE, 1917-1918",1917.0,"Transfer (?) lithograph, printed in black",657.0
"Woman Dressing, Seated (La Toilette Assise) from the portfolio Pierre Bonnard, Peintre et Lithographe",1925.0,"Drypoint

Transfer lithograph, printed in black",665.0
Finger Box from Fluxkit,1964.0,"Multiple of wood box, with rubber diaphragm and offset label on orange paper, containing wood excelsior from a multiple containing 31 objects in various media",255.0
Direction / A Flux Game from Fluxkit,1965.0,Multiple of plastic box with two offset labels from a multiple containing 31 objects in various media,756.0
Deck from Fluxkit,1966.0,Multiple of plastic box with offset label; containing 64 offset playing cards on coated card stock from a multiple containing 31 objects in various media,756.0
Patagonia,1959.0,Lithograph,199.0
Boom-Boom from New York International,1966.0,"Screenprint with pencil additions from a portfolio of seven screenprints, two lithographs, and one offset lithograph with objects in various media",220.0
Sketch for Tanglewood Press from New York International,1965.0,"Offset lithograph with collage and colored pencil additions, stones, painted wood, and glass from a portfolio of seven screenprints, two lithographs, and one offset lithograph with objects in various media",386.0
Malcolm X,1965.0,Etching,168.0
"FLEETING TIME, THOU HAST LEFT ME OLD",1946.0,"Lithograph, printed in black",100.0
"Constant d'Aubigné, Baron de Surineau",1965.0,Etching and aquatint,292.0
Self-Portrait,1965.0,Etching and aquatint,544.0
